Timestamp,Bid price,Ask price,Bid volume,Ask volume
2024.01.31 20:00:34:838,17276.319,17277.79,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:34:940,17275.098,17276.492,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:35:141,17274.598,17275.811,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:35:292,17274.989,17276.279,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:35:443,17273.976,17275.458,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:35:594,17274.231,17275.724,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:35:745,17274.897,17276.368,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:35:896,17275.119,17276.514,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:36:099,17275.331,17276.879,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:36:250,17274.81,17276.368,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:36:401,17274.91,17276.457,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:36:552,17276.442,17277.701,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:36:602,17276.442,17277.924,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:36:753,17276.809,17278.235,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:36:954,17276.919,17278.303,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:37:055,17275.864,17277.347,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:37:206,17275.589,17276.869,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:37:257,17276.243,17277.511,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:37:407,17276.875,17278.101,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:37:758,17276.419,17277.89,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:37:909,17275.543,17277.013,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:38:060,17275.832,17277.281,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:38:211,17275.542,17277.068,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:38:362,17276.464,17277.902,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:38:513,17276.931,17278.414,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:38:814,17277.221,17278.78,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:39:165,17276.986,17278.392,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:39:265,17275.221,17276.692,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:39:316,17276.109,17277.502,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:39:467,17276.332,17277.846,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:39:617,17276.042,17277.558,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:39:768,17276.376,17277.538,2.99999992421363E-05,0.000449999992270023
2024.01.31 20:00:39:819,17276.376,17277.792,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:39:920,17277.221,17278.713,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:40:071,17275.81,17277.358,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:40:222,17275.907,17277.246,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:40:272,17275.786,17277.191,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:40:573,17275.987,17277.424,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:40:724,17276.608,17278.047,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:40:875,17276.908,17278.291,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:40:975,17275.931,17277.48,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:41:327,17276.275,17277.725,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:41:477,17276.386,17277.835,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:41:628,17275.998,17277.468,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:41:929,17275.321,17276.825,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:41:980,17274.376,17275.846,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:42:131,17273.342,17274.858,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:42:232,17272.432,17273.902,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:42:433,17271.521,17273.079,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:42:584,17271.331,17272.858,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:42:734,17272.254,17273.714,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:42:885,17271.797,17273.268,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:43:087,17271.031,17272.557,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:43:238,17270.342,17271.836,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:43:388,17270.421,17271.98,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:43:439,17271.497,17272.99,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:43:590,17271.754,17273.213,0.000449999992270023,0.000449999992270023
